lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.204307
# Diagonal elements of inverse mass matrix:
# 0.000495151, 4.12255e-05
-49.0693,0.795976,0.204307,1,1,0,49.0918,0.234924,0.0142026,0.234924,0.0142026,3.26167e+07,1.37033e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.8761,23.8109,23.8744,23.8504,23.7933,23.8198,23.8742,23.7994,23.7433,23.8164,23.8142,23.7978,23.8032,23.7927,23.7921,23.7611,23.7932,23.8297,23.8022,23.7972,23.8092,23.7998,23.8214,23.7966,23.8243,23.7853,23.7834,23.8319,23.8446,23.8378,23.7903
-46.4466,1,0.204307,2,3,0,48.6945,0.227405,0.0115936,0.227405,0.0115936,3.25978e+07,1.36993e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7718,23.7676,23.8743,23.809,23.8723,23.848,23.7907,23.817,23.8711,23.796,23.7396,23.8124,23.8099,23.793,23.7981,23.7872,23.7862,23.7546,23.7862,23.822,23.7939,23.7883,23.7993,23.789,23.8096,23.7835,23.8096,23.769,23.7643,23.8099,23.8188,23.804,23.7469
-46.7027,0.95708,0.204307,3,15,0,47.4908,0.208555,0.0142403,0.208555,0.0142403,3.2586e+07,1.36968e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8701,23.8458,23.7881,23.8143,23.8682,23.7928,23.7362,23.8088,23.806,23.7889,23.7937,23.7824,23.7812,23.7493,23.7805,23.8161,23.7877,23.7817,23.7923,23.7818,23.802,23.7757,23.8015,23.7608,23.7562,23.8023,23.8123,23.8015,23.7514
-46.9326,0.959609,0.204307,2,3,0,47.1501,0.20606,0.0141748,0.20606,0.0141748,3.25828e+07,1.36961e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8675,23.7922,23.7355,23.808,23.8052,23.788,23.7927,23.7814,23.7801,23.7481,23.7792,23.8147,23.7862,23.7801,23.7906,23.7799,23.8,23.7735,23.7991,23.7581,23.7532,23.7991,23.8088,23.7973,23.7468
-47.1859,0.814913,0.204307,1,3,0,48.5478,0.211022,0.0165331,0.211022,0.0165331,3.25979e+07,1.36993e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8736,23.8082,23.8714,23.8471,23.7896,23.8159,23.8699,23.7948,23.7384,23.8111,23.8085,23.7916,23.7967,23.7857,23.7847,23.7532,23.7848,23.8207,23.7927,23.7872,23.7984,23.7885,23.8094,23.784,23.8109,23.7714,23.7689,23.8172,23.8301,23.8255,23.7829
-49.39,0.839706,0.204307,3,15,0,50.8691,0.253219,0.0106805,0.253219,0.0106805,3.26243e+07,1.37048e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7743,23.7704,23.8775,23.8125,23.8762,23.8522,23.7953,23.8219,23.8765,23.8019,23.7459,23.8192,23.8172,23.801,23.8066,23.7963,23.7959,23.7651,23.7973,23.834,23.8067,23.8019,23.8139,23.8046,23.8263,23.8015,23.829,23.7897,23.7869,23.8342,23.8448,23.8318,23.7746
-49.3259,0.983633,0.204307,3,15,0,51.123,0.212408,0.0185857,0.212408,0.0185857,3.26075e+07,1.37013e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.8481,23.7908,23.8172,23.8713,23.7963,23.74,23.8129,23.8105,23.7938,23.7991,23.7883,23.7875,23.7563,23.7881,23.8244,23.7967,23.7916,23.8034,23.7939,23.8154,23.7907,23.8186,23.78,23.7792,23.8292,23.8446,23.845,23.8085
-46.5974,0.957404,0.204307,2,7,0,51.3312,0.213595,0.0147465,0.213595,0.0147465,3.25939e+07,1.36985e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8711,23.8468,23.7894,23.8156,23.8696,23.7944,23.7379,23.8106,23.808,23.791,23.796,23.7849,23.7838,23.7522,23.7836,23.8194,23.7913,23.7856,23.7966,23.7864,23.807,23.7811,23.8075,23.7674,23.7637,23.8108,23.8219,23.8132,23.7653
-48.4702,0.714815,0.204307,2,3,0,50.0009,0.205151,0.0123189,0.205151,0.0123189,3.25743e+07,1.36943e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7787,23.7686,23.7381,23.7696,23.7651,23.8716,23.806,23.8689,23.8444,23.7866,23.8126,23.8664,23.7909,23.7341,23.8064,23.8035,23.7861,23.7907,23.7791,23.7776,23.7455,23.7763,23.8114,23.7826,23.7762,23.7863,23.7752,23.7947,23.7675,23.7922,23.7504,23.7439,23.788,23.7953,23.7786,23.7214
-46.6693,1,0.204307,2,3,0,48.1595,0.210378,0.0154075,0.210378,0.0154075,3.25928e+07,1.36982e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8732,23.8077,23.8709,23.8465,23.789,23.8152,23.8692,23.794,23.7375,23.8101,23.8075,23.7905,23.7954,23.7843,23.7832,23.7516,23.783,23.8187,23.7905,23.7848,23.7958,23.7856,23.8062,23.7804,23.8068,23.7667,23.7633,23.8106,23.8222,23.8146,23.7686
-46.6113,0.996848,0.204307,3,11,0,46.7853,0.213465,0.0133225,0.213465,0.0133225,3.25882e+07,1.36973e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8075,23.8706,23.8463,23.7887,23.8149,23.8688,23.7935,23.737,23.8095,23.8069,23.7898,23.7946,23.7834,23.7822,23.7504,23.7817,23.8173,23.7889,23.783,23.7937,23.7832,23.8034,23.7771,23.8029,23.7621,23.7573,23.8031,23.8125,23.8,23.7474
-46.6371,0.809171,0.204307,3,15,0,48.8148,0.23978,0.00897305,0.23978,0.00897305,3.2602e+07,1.37002e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8183,23.8725,23.7976,23.7413,23.8142,23.8118,23.795,23.8002,23.7894,23.7885,23.7571,23.7887,23.8246,23.7966,23.791,23.8021,23.7919,23.8123,23.7862,23.812,23.7711,23.7657,23.8102,23.8173,23.7972,23.7319
-46.9622,0.855672,0.204307,2,7,0,48.3651,0.247647,0.00709101,0.247647,0.00709101,3.26038e+07,1.37005e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.819,23.8733,23.7984,23.7422,23.8151,23.8128,23.7961,23.8013,23.7906,23.7897,23.7583,23.79,23.826,23.798,23.7924,23.8034,23.7932,23.8136,23.7873,23.8129,23.7717,23.7656,23.8093,23.8148,23.7907,23.7188
-49.549,0.967124,0.204307,4,19,0,50.6773,0.158055,0.0252003,0.158055,0.0252003,3.25694e+07,1.36933e+06,57571.6,23.814,23.7539,23.7786,23.7769,23.7774,23.7671,23.7363,23.7675,23.7628,23.869,23.8032,23.8658,23.8412,23.7831,23.8089,23.8623,23.7866,23.7296,23.8017,23.7985,23.7809,23.7853,23.7736,23.772,23.7397,23.7705,23.8056,23.7769,23.7707,23.7812,23.7707,23.7911,23.7652,23.7921,23.7528,23.7515,23.8022,23.8196,23.8278,23.8046
-49.7511,0.862991,0.204307,4,23,0,52.0929,0.285645,2.36441e-05,0.285645,2.36441e-05,3.26203e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7668,23.7989,23.8353,23.8077,23.8025,23.8139,23.8038,23.8244,23.7982,23.8235,23.7818,23.774,23.8152,23.8161,23.7772,23.6778
-49.4372,0.939307,0.204307,2,5,0,50.3882,0.28518,0.00191524,0.28518,0.00191524,3.26273e+07,1.37055e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8224,23.8205,23.8044,23.8101,23.8,23.7996,23.7688,23.8011,23.8378,23.8104,23.8054,23.8172,23.8076,23.8286,23.8029,23.8291,23.7881,23.7818,23.8247,23.8281,23.7954,23.7061
-47.0334,0.965271,0.204307,3,11,0,50.3694,0.241219,0.0105444,0.241219,0.0105444,3.26098e+07,1.37018e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8737,23.7988,23.7426,23.8157,23.8134,23.7968,23.8022,23.7915,23.7908,23.7596,23.7914,23.8276,23.7999,23.7946,23.8061,23.7962,23.8172,23.7917,23.8183,23.7781,23.774,23.8201,23.8293,23.8139,23.7547
-47.5704,0.984905,0.204307,4,19,0,48.6498,0.197424,0.0190789,0.197424,0.0190789,3.25919e+07,1.3698e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.8701,23.8457,23.7881,23.8142,23.8682,23.7929,23.7363,23.8089,23.8062,23.7892,23.7941,23.7829,23.7818,23.7501,23.7815,23.8173,23.7892,23.7836,23.7947,23.7846,23.8055,23.7801,23.8072,23.7678,23.7659,23.815,23.8295,23.829,23.7927
-47.5008,0.997342,0.204307,2,7,0,47.9657,0.187353,0.0181899,0.187353,0.0181899,3.25765e+07,1.36948e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7377,23.769,23.7645,23.8709,23.8053,23.8681,23.8436,23.7857,23.8117,23.8654,23.7898,23.733,23.8053,23.8024,23.785,23.7896,23.778,23.7766,23.7445,23.7755,23.8107,23.7821,23.776,23.7864,23.7757,23.7958,23.7695,23.7954,23.755,23.7514,23.7988,23.8113,23.8073,23.7676
-48.2476,0.862808,0.204307,4,19,0,51.9271,0.244822,0.0114277,0.244822,0.0114277,3.26175e+07,1.37034e+06,57571.6,23.8153,23.7558,23.7811,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.875,23.8002,23.7442,23.8173,23.8152,23.7988,23.8042,23.7938,23.7932,23.7622,23.7943,23.8308,23.8033,23.7983,23.8101,23.8006,23.822,23.7969,23.8241,23.7846,23.7816,23.8287,23.8393,23.8269,23.7713
-47.0314,0.961451,0.204307,3,15,0,49.3113,0.222778,0.0104633,0.222778,0.0104633,3.25878e+07,1.36972e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7893,23.8154,23.8694,23.7942,23.7376,23.8103,23.8076,23.7905,23.7954,23.7842,23.783,23.7512,23.7824,23.818,23.7895,23.7835,23.7941,23.7834,23.8033,23.7767,23.8019,23.7604,23.7544,23.7986,23.8055,23.7867,23.7248
-48.7314,0.861817,0.204307,3,15,0,50.1403,0.219688,0.0167986,0.219688,0.0167986,3.26091e+07,1.37016e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7915,23.8178,23.8721,23.7971,23.7408,23.8138,23.8115,23.7948,23.8001,23.7894,23.7886,23.7574,23.7893,23.8256,23.7979,23.7928,23.8045,23.795,23.8165,23.7916,23.8193,23.7804,23.7789,23.8282,23.8423,23.8396,23.7986
-47.4858,0.987333,0.204307,2,7,0,49.3077,0.202282,0.0140536,0.202282,0.0140536,3.25778e+07,1.36951e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7697,23.7652,23.8717,23.8061,23.869,23.8446,23.7868,23.8129,23.8666,23.7912,23.7344,23.8068,23.8039,23.7866,23.7912,23.7798,23.7783,23.7463,23.7772,23.8125,23.7838,23.7776,23.7879,23.777,23.7968,23.7701,23.7953,23.7541,23.7487,23.794,23.8032,23.7908,23.7394
-47.0521,0.829175,0.204307,1,3,0,49.147,0.206446,0.0169549,0.206446,0.0169549,3.25942e+07,1.36985e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.7889,23.8151,23.8691,23.7939,23.7374,23.81,23.8074,23.7904,23.7954,23.7843,23.7833,23.7517,23.7831,23.8189,23.7908,23.7852,23.7963,23.7862,23.8071,23.7815,23.8083,23.7686,23.766,23.8142,23.8272,23.8229,23.7812
-46.8974,0.932734,0.204307,4,19,0,48.6708,0.244709,0.00932126,0.244709,0.00932126,3.26091e+07,1.37017e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.769,23.876,23.8108,23.8743,23.8502,23.793,23.8195,23.8738,23.799,23.7428,23.8158,23.8136,23.797,23.8023,23.7916,23.7909,23.7597,23.7915,23.8277,23.7999,23.7945,23.8059,23.796,23.8168,23.7911,23.8174,23.777,23.7723,23.8177,23.8257,23.8076,23.7442
-47.8601,0.965184,0.204307,4,23,0,48.488,0.183288,0.0185112,0.183288,0.0185112,3.25729e+07,1.36941e+06,57571.6,23.8143,23.7543,23.7791,23.7775,23.7782,23.7679,23.7373,23.7687,23.7641,23.8704,23.8048,23.8675,23.843,23.7851,23.811,23.8646,23.789,23.7321,23.8044,23.8014,23.7839,23.7884,23.7768,23.7752,23.743,23.7739,23.8091,23.7803,23.7741,23.7843,23.7736,23.7935,23.7671,23.7929,23.7523,23.7485,23.7959,23.8083,23.8044,23.7654
-48.3338,0.793387,0.204307,3,15,0,51.1945,0.215541,0.0103586,0.215541,0.0103586,3.25788e+07,1.36953e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7878,23.8139,23.8677,23.7923,23.7356,23.8081,23.8053,23.788,23.7927,23.7812,23.7799,23.7478,23.7788,23.814,23.7853,23.779,23.7891,23.7781,23.7976,23.7705,23.7951,23.7531,23.7461,23.7895,23.7955,23.775,23.7118
-47.8181,0.976821,0.204307,2,7,0,49.7289,0.214967,0.0167318,0.214967,0.0167318,3.26033e+07,1.37004e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.8721,23.8479,23.7905,23.8168,23.8709,23.7959,23.7395,23.8124,23.8099,23.7931,23.7983,23.7875,23.7866,23.7552,23.7869,23.823,23.7952,23.7899,23.8014,23.7916,23.8128,23.7877,23.815,23.7758,23.7738,23.8226,23.8362,23.8326,23.791
-47.1014,0.999763,0.204307,2,3,0,48.093,0.212247,0.0124354,0.212247,0.0124354,3.25832e+07,1.36962e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8725,23.8071,23.8701,23.8457,23.7881,23.8142,23.868,23.7927,23.7361,23.8086,23.8058,23.7886,23.7934,23.7821,23.7808,23.7488,23.7799,23.8153,23.7868,23.7807,23.7911,23.7804,23.8003,23.7736,23.7989,23.7576,23.752,23.7969,23.8052,23.79,23.7342
-46.8071,0.991186,0.204307,3,15,0,48.2367,0.239743,0.0103565,0.239743,0.0103565,3.26074e+07,1.37013e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.8151,23.8128,23.7962,23.8015,23.7907,23.79,23.7587,23.7905,23.8266,23.7988,23.7934,23.8048,23.7948,23.8157,23.79,23.8164,23.7761,23.7717,23.8175,23.8262,23.8101,23.75
-46.7375,0.980403,0.204307,2,3,0,47.0656,0.238042,0.0105677,0.238042,0.0105677,3.26062e+07,1.37011e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7923,23.8187,23.873,23.798,23.7418,23.8148,23.8124,23.7958,23.801,23.7903,23.7895,23.7582,23.7899,23.826,23.7982,23.7928,23.8041,23.7941,23.8149,23.7892,23.8156,23.7752,23.7709,23.8166,23.8255,23.8096,23.7501
-46.9418,0.955784,0.204307,3,11,0,47.3171,0.229028,0.0129708,0.229028,0.0129708,3.26051e+07,1.37008e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8489,23.7916,23.8179,23.8722,23.7972,23.7409,23.8138,23.8115,23.7947,23.8,23.7892,23.7883,23.757,23.7887,23.8249,23.797,23.7916,23.803,23.7931,23.8141,23.7886,23.8153,23.7754,23.772,23.819,23.8297,23.8188,23.7667
-46.6136,0.888788,0.204307,3,15,0,48.682,0.209295,0.0151334,0.209295,0.0151334,3.25904e+07,1.36977e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7706,23.7663,23.8729,23.8075,23.8706,23.8462,23.7887,23.8148,23.8688,23.7935,23.737,23.8096,23.8069,23.7899,23.7948,23.7836,23.7825,23.7507,23.7821,23.8177,23.7895,23.7837,23.7946,23.7842,23.8047,23.7788,23.805,23.7647,23.7609,23.8079,23.8191,23.8106,23.7636
-46.9789,0.791094,0.204307,3,15,0,49.442,0.22704,0.00978563,0.22704,0.00978563,3.25902e+07,1.36977e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8737,23.8084,23.8715,23.8473,23.7898,23.816,23.87,23.7949,23.7384,23.811,23.8084,23.7914,23.7963,23.7852,23.7841,23.7523,23.7836,23.8192,23.7908,23.7849,23.7955,23.7848,23.8049,23.7782,23.8035,23.762,23.7558,23.7999,23.8065,23.7864,23.7225
-47.2037,0.989969,0.204307,3,15,0,47.4606,0.209041,0.0129611,0.209041,0.0129611,3.25815e+07,1.36959e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8697,23.8453,23.7877,23.8138,23.8676,23.7922,23.7355,23.808,23.8052,23.788,23.7927,23.7813,23.78,23.748,23.7791,23.8144,23.7859,23.7797,23.7901,23.7793,23.7992,23.7725,23.7978,23.7565,23.751,23.796,23.8046,23.7903,23.736
-47.0664,1,0.204307,1,1,0,47.2493,0.209627,0.0130633,0.209627,0.0130633,3.25826e+07,1.36961e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7878,23.8139,23.8678,23.7924,23.7358,23.8082,23.8055,23.7883,23.793,23.7817,23.7803,23.7484,23.7795,23.8149,23.7864,23.7803,23.7907,23.7799,23.7999,23.7733,23.7986,23.7574,23.752,23.7973,23.806,23.7921,23.7382
-46.9457,1,0.204307,2,3,0,47.0938,0.209963,0.0132194,0.209963,0.0132194,3.25836e+07,1.36963e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.8679,23.7926,23.736,23.8084,23.8057,23.7885,23.7933,23.7819,23.7807,23.7487,23.7799,23.8153,23.7868,23.7807,23.7912,23.7805,23.8005,23.774,23.7994,23.7583,23.7531,23.7985,23.8074,23.7941,23.7407
-46.7288,0.861987,0.204307,2,3,0,48.5248,0.206056,0.0160169,0.206056,0.0160169,3.25901e+07,1.36977e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7884,23.8146,23.8685,23.7933,23.7367,23.8093,23.8066,23.7895,23.7944,23.7832,23.7821,23.7503,23.7817,23.8173,23.7891,23.7833,23.7942,23.7839,23.8045,23.7786,23.805,23.7649,23.7614,23.8088,23.8207,23.814,23.7695
-46.7288,0.796755,0.204307,1,3,0,48.1174,0.206056,0.0160169,0.206056,0.0160169,3.25901e+07,1.36977e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7884,23.8146,23.8685,23.7933,23.7367,23.8093,23.8066,23.7895,23.7944,23.7832,23.7821,23.7503,23.7817,23.8173,23.7891,23.7833,23.7942,23.7839,23.8045,23.7786,23.805,23.7649,23.7614,23.8088,23.8207,23.814,23.7695
-49.1064,0.756544,0.204307,2,3,0,49.2977,0.212687,0.0183589,0.212687,0.0183589,3.26069e+07,1.37012e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.8481,23.7908,23.8171,23.8713,23.7963,23.74,23.8128,23.8105,23.7937,23.799,23.7882,23.7874,23.7561,23.788,23.8242,23.7965,23.7914,23.8031,23.7936,23.8151,23.7903,23.8181,23.7795,23.7785,23.8284,23.8435,23.8435,23.8063
-46.5578,1,0.204307,2,3,0,48.9698,0.211993,0.0146032,0.211993,0.0146032,3.25915e+07,1.3698e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.789,23.8152,23.8691,23.7939,23.7374,23.81,23.8074,23.7904,23.7953,23.7841,23.783,23.7513,23.7827,23.8184,23.7902,23.7844,23.7953,23.785,23.8054,23.7795,23.8057,23.7653,23.7614,23.8082,23.819,23.8096,23.7612
-47.0518,0.869633,0.204307,3,15,0,49.6219,0.239783,0.00768748,0.239783,0.00768748,3.25969e+07,1.36991e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8177,23.8718,23.7968,23.7404,23.8133,23.8108,23.794,23.799,23.7881,23.7871,23.7555,23.787,23.8228,23.7946,23.7888,23.7996,23.7891,23.8092,23.7827,23.808,23.7664,23.7599,23.8034,23.8088,23.7849,23.7143
-46.4915,0.871534,0.204307,3,7,0,48.051,0.23263,0.0105244,0.23263,0.0105244,3.25997e+07,1.36997e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.7679,23.8747,23.8094,23.8727,23.8485,23.7912,23.8175,23.8717,23.7967,23.7403,23.8132,23.8107,23.7939,23.799,23.7881,23.7872,23.7557,23.7873,23.8232,23.7951,23.7895,23.8005,23.7903,23.8108,23.7848,23.8107,23.77,23.765,23.8103,23.8184,23.8015,23.7412
-46.5786,0.989324,0.204307,2,7,0,46.7128,0.23546,0.0105828,0.23546,0.0105828,3.26033e+07,1.37004e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8099,23.8732,23.8491,23.7918,23.8182,23.8724,23.7974,23.7411,23.814,23.8116,23.7949,23.8001,23.7893,23.7884,23.757,23.7887,23.8247,23.7968,23.7913,23.8025,23.7924,23.8131,23.7872,23.8134,23.7729,23.7682,23.8138,23.8223,23.8061,23.7463
-47.0623,0.836903,0.204307,4,19,0,50.3193,0.204377,0.0172441,0.204377,0.0172441,3.25929e+07,1.36983e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7694,23.739,23.7706,23.7663,23.8729,23.8075,23.8705,23.8462,23.7886,23.8148,23.8688,23.7936,23.737,23.8096,23.807,23.79,23.7949,23.7838,23.7827,23.7511,23.7825,23.8183,23.7901,23.7845,23.7956,23.7855,23.8062,23.7806,23.8074,23.7677,23.7651,23.8133,23.8264,23.8226,23.7816
-47.2954,0.995255,0.204307,4,23,0,47.4364,0.251392,0.00854147,0.251392,0.00854147,3.26139e+07,1.37027e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.8749,23.8002,23.7441,23.8172,23.815,23.7986,23.804,23.7935,23.7928,23.7617,23.7937,23.83,23.8023,23.7971,23.8087,23.7988,23.8198,23.7943,23.8207,23.7804,23.7758,23.8212,23.829,23.8098,23.7444
-46.4858,0.997221,0.204307,4,23,0,47.5412,0.216238,0.0136507,0.216238,0.0136507,3.25927e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8712,23.8469,23.7894,23.8156,23.8696,23.7944,23.7379,23.8106,23.808,23.791,23.796,23.7849,23.7838,23.7521,23.7835,23.8192,23.791,23.7852,23.7961,23.7858,23.8063,23.7802,23.8063,23.7659,23.7617,23.808,23.8182,23.807,23.7558
-46.47,0.980899,0.204307,4,19,0,46.7402,0.230433,0.0110989,0.230433,0.0110989,3.25994e+07,1.36996e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.791,23.8174,23.8715,23.7965,23.7401,23.8129,23.8105,23.7937,23.7988,23.7879,23.7869,23.7554,23.787,23.8229,23.7948,23.7892,23.8002,23.79,23.8106,23.7846,23.8106,23.77,23.7653,23.8108,23.8194,23.8037,23.7452
-47.3981,0.865851,0.204307,2,3,0,47.4834,0.224374,0.00966639,0.224374,0.00966639,3.25865e+07,1.36969e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.8079,23.8711,23.8467,23.7892,23.8154,23.8694,23.7941,23.7376,23.8102,23.8075,23.7904,23.7953,23.784,23.7828,23.751,23.7822,23.8176,23.7892,23.7831,23.7935,23.7827,23.8026,23.7758,23.8007,23.759,23.7525,23.7961,23.8023,23.7814,23.7166
-47.1369,0.981161,0.204307,3,11,0,48.2548,0.242595,0.0104266,0.242595,0.0104266,3.2611e+07,1.37021e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.7931,23.8196,23.8739,23.7991,23.7429,23.816,23.8137,23.7972,23.8025,23.7919,23.7912,23.76,23.7919,23.8282,23.8005,23.7952,23.8067,23.7969,23.8179,23.7924,23.8191,23.779,23.775,23.8211,23.8302,23.8147,23.7553
-47.2096,0.985154,0.204307,4,19,0,47.6787,0.204974,0.0138699,0.204974,0.0138699,3.25803e+07,1.36956e+06,57571.6,23.8145,23.7547,23.7796,23.7782,23.7789,23.7689,23.7384,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7873,23.8133,23.8671,23.7917,23.735,23.8074,23.8046,23.7874,23.7921,23.7806,23.7793,23.7473,23.7783,23.8136,23.7851,23.7789,23.7892,23.7785,23.7984,23.7717,23.7971,23.756,23.7507,23.7962,23.8054,23.7929,23.7413
