# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.2091,0.872476,0.139447,4,19,0,49.6892,0.361176,-0.302971,0.361176,-0.302971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26035e+07,1.37005e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.7721,23.768,23.8748,23.8095,23.8729,23.8488,23.7915,23.8179,23.8722,23.7973,23.741,23.814,23.8117,23.7951,23.8004,23.7897,23.789,23.7577,23.7896,23.8258,23.7981,23.7928,23.8042,23.7943,23.8152,23.7894,23.8156,23.7748,23.7692,23.8129,23.8175,23.7875,23.6998
-48.2091,0.744886,0.139447,2,3,0,51.4607,0.361176,-0.302971,0.361176,-0.302971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26035e+07,1.37005e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.7721,23.768,23.8748,23.8095,23.8729,23.8488,23.7915,23.8179,23.8722,23.7973,23.741,23.814,23.8117,23.7951,23.8004,23.7897,23.789,23.7577,23.7896,23.8258,23.7981,23.7928,23.8042,23.7943,23.8152,23.7894,23.8156,23.7748,23.7692,23.8129,23.8175,23.7875,23.6998
-47.6657,0.991391,0.139447,3,15,0,48.6656,0.38318,-0.373145,0.38318,-0.373145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25969e+07,1.36991e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.771,23.7667,23.8734,23.8081,23.8713,23.847,23.7896,23.8159,23.87,23.795,23.7386,23.8115,23.809,23.7923,23.7974,23.7866,23.7858,23.7544,23.7862,23.8223,23.7945,23.7891,23.8005,23.7906,23.8115,23.7858,23.8121,23.7716,23.7665,23.8108,23.8165,23.7889,23.7043
-47.6699,0.98878,0.139447,3,15,0,48.4079,0.390921,-0.382527,0.390921,-0.382527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25997e+07,1.36997e+06,57571.6,23.8147,23.755,23.7801,23.7787,23.7796,23.7697,23.7395,23.7711,23.7669,23.8736,23.8083,23.8715,23.8473,23.7899,23.8162,23.8704,23.7954,23.7391,23.812,23.8096,23.7929,23.7981,23.7874,23.7866,23.7553,23.7871,23.8234,23.7957,23.7904,23.802,23.7922,23.8133,23.7878,23.8144,23.7742,23.7695,23.8143,23.8206,23.7942,23.7109
-47.639,0.988523,0.139447,3,11,0,47.9597,0.396759,-0.43888,0.396759,-0.43888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25827e+07,1.36961e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7683,23.7378,23.7692,23.7648,23.8712,23.8057,23.8686,23.8442,23.7865,23.8126,23.8665,23.7911,23.7345,23.8071,23.8044,23.7873,23.7922,23.781,23.7799,23.7483,23.7797,23.8154,23.7873,23.7816,23.7926,23.7824,23.8029,23.7769,23.8029,23.7621,23.7568,23.801,23.8069,23.7801,23.6971
-47.4813,0.958573,0.139447,4,23,0,48.486,0.432023,-0.52583,0.432023,-0.52583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25728e+07,1.3694e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.767,23.7363,23.7675,23.7629,23.8691,23.8034,23.8661,23.8416,23.7836,23.8095,23.8632,23.7876,23.7308,23.8031,23.8003,23.783,23.7877,23.7763,23.775,23.7432,23.7744,23.81,23.7818,23.776,23.7869,23.7767,23.7973,23.7715,23.7978,23.7574,23.7529,23.7983,23.8058,23.7828,23.7047
-47.5553,0.988813,0.139447,1,1,0,47.6066,0.431282,-0.526434,0.431282,-0.526434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2572e+07,1.36939e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.7669,23.7362,23.7675,23.7628,23.8691,23.8033,23.866,23.8414,23.7835,23.8094,23.863,23.7875,23.7307,23.803,23.8001,23.7828,23.7874,23.7761,23.7748,23.7429,23.7741,23.8097,23.7814,23.7756,23.7865,23.7763,23.7969,23.771,23.7972,23.7568,23.7523,23.7976,23.8049,23.7818,23.7036
-47.0716,0.927238,0.139447,1,3,0,48.4407,0.443218,-0.509842,0.443218,-0.509842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25872e+07,1.36971e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.768,23.7374,23.7688,23.7644,23.8708,23.8052,23.8682,23.8437,23.786,23.8121,23.866,23.7907,23.7342,23.8068,23.8041,23.7872,23.7922,23.7812,23.7802,23.7487,23.7804,23.8164,23.7886,23.7833,23.7948,23.7852,23.8064,23.7813,23.8084,23.7689,23.7656,23.8121,23.8209,23.8001,23.724
-47.4053,0.997353,0.139447,4,19,0,47.5128,0.398024,-0.426189,0.398024,-0.426189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25886e+07,1.36973e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7383,23.7698,23.7655,23.872,23.8065,23.8695,23.8452,23.7876,23.8138,23.8677,23.7925,23.736,23.8087,23.8061,23.7891,23.7941,23.7831,23.7821,23.7506,23.7822,23.8181,23.7901,23.7846,23.7958,23.7858,23.8065,23.7808,23.8071,23.7665,23.7616,23.8062,23.8123,23.7861,23.7035
-47.5141,0.973562,0.139447,3,15,0,48.1181,0.419983,-0.444802,0.419983,-0.444802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25978e+07,1.36993e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.7691,23.7388,23.7704,23.7661,23.8727,23.8073,23.8705,23.8462,23.7887,23.815,23.8691,23.794,23.7376,23.8105,23.808,23.7913,23.7965,23.7857,23.7849,23.7537,23.7856,23.8218,23.7942,23.7891,23.8008,23.7912,23.8126,23.7874,23.8146,23.7749,23.7713,23.8173,23.8252,23.8022,23.7231
-47.4168,0.850771,0.139447,3,7,0,49.3221,0.421363,-0.451173,0.421363,-0.451173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25962e+07,1.3699e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.769,23.7386,23.7702,23.7659,23.8725,23.8071,23.8702,23.8459,23.7884,23.8146,23.8687,23.7936,23.7372,23.81,23.8075,23.7908,23.7959,23.7851,23.7843,23.753,23.7848,23.8211,23.7934,23.7882,23.7999,23.7903,23.8116,23.7865,23.8136,23.7739,23.7702,23.8162,23.8241,23.8012,23.7223
-47.2945,0.997193,0.139447,3,15,0,47.6718,0.405692,-0.443755,0.405692,-0.443755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25876e+07,1.36971e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.7381,23.7696,23.7652,23.8717,23.8062,23.8692,23.8448,23.7872,23.8133,23.8673,23.792,23.7355,23.8081,23.8055,23.7885,23.7935,23.7825,23.7815,23.75,23.7815,23.8174,23.7895,23.784,23.7952,23.7852,23.806,23.7803,23.8067,23.7663,23.7616,23.8065,23.8131,23.7877,23.7062
-48.1305,0.919389,0.139447,2,3,0,48.2885,0.422135,-0.432644,0.422135,-0.432644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26043e+07,1.37007e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7394,23.771,23.7668,23.8735,23.8082,23.8715,23.8473,23.7899,23.8163,23.8705,23.7955,23.7392,23.8122,23.8099,23.7933,23.7986,23.788,23.7874,23.7563,23.7883,23.8248,23.7974,23.7924,23.8044,23.795,23.8166,23.7918,23.8192,23.7798,23.7767,23.8231,23.8314,23.8091,23.7305
-48.3152,0.946609,0.139447,2,7,0,49.0706,0.402364,-0.475327,0.402364,-0.475327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25726e+07,1.3694e+06,57571.6,23.8141,23.754,23.7788,23.7771,23.7777,23.7674,23.7368,23.7681,23.7635,23.8698,23.8041,23.8669,23.8423,23.7844,23.8104,23.8641,23.7886,23.7318,23.8041,23.8012,23.7839,23.7886,23.7772,23.7759,23.744,23.7752,23.8106,23.7823,23.7763,23.787,23.7765,23.7968,23.7705,23.7961,23.7551,23.7494,23.7935,23.7991,23.7724,23.6899
-47.3734,0.998696,0.139447,4,27,0,49.3849,0.497707,-0.631305,0.497707,-0.631305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25657e+07,1.36925e+06,57571.6,23.8135,23.7532,23.7777,23.7758,23.7761,23.7655,23.7345,23.7656,23.7607,23.8667,23.8008,23.8633,23.8386,23.7804,23.8061,23.8596,23.7838,23.7268,23.799,23.7959,23.7785,23.7831,23.7716,23.7702,23.7383,23.7696,23.8052,23.7771,23.7715,23.7827,23.7729,23.794,23.7689,23.7963,23.7571,23.7549,23.8028,23.8137,23.7981,23.7288
-48.0585,0.868727,0.139447,4,19,0,50.699,0.434029,-0.459271,0.434029,-0.459271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26022e+07,1.37002e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7693,23.739,23.7706,23.7663,23.873,23.8076,23.8708,23.8466,23.7892,23.8155,23.8696,23.7946,23.7383,23.8112,23.8089,23.7922,23.7975,23.7869,23.7862,23.7551,23.7871,23.8235,23.7961,23.7911,23.8031,23.7938,23.8155,23.7907,23.8183,23.7791,23.7763,23.8231,23.832,23.811,23.734
-47.6815,1,0.139447,1,1,0,48.0132,0.432041,-0.464091,0.432041,-0.464091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25987e+07,1.36995e+06,57571.6,23.8145,23.7547,23.7797,23.7783,23.779,23.769,23.7387,23.7702,23.766,23.8726,23.8072,23.8703,23.846,23.7886,23.8148,23.8689,23.7938,23.7375,23.8103,23.8079,23.7912,23.7964,23.7857,23.7849,23.7537,23.7856,23.822,23.7944,23.7894,23.8012,23.7918,23.8133,23.7884,23.8158,23.7765,23.7734,23.8199,23.8286,23.8071,23.7297
-47.6658,0.962482,0.139447,2,3,0,48.4012,0.437998,-0.476606,0.437998,-0.476606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25978e+07,1.36993e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7689,23.7385,23.77,23.7657,23.8723,23.8069,23.87,23.8457,23.7882,23.8145,23.8685,23.7934,23.737,23.8099,23.8074,23.7907,23.7959,23.7851,23.7844,23.7532,23.7851,23.8214,23.7939,23.7888,23.8007,23.7912,23.8128,23.788,23.8155,23.7762,23.7733,23.82,23.829,23.8082,23.7316
-47.8139,0.991728,0.139447,3,7,0,47.9002,0.452827,-0.502827,0.452827,-0.502827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25969e+07,1.36991e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7787,23.7686,23.7382,23.7697,23.7653,23.8719,23.8064,23.8695,23.8451,23.7876,23.8138,23.8679,23.7927,23.7363,23.8091,23.8067,23.7899,23.7951,23.7843,23.7836,23.7524,23.7843,23.8207,23.7931,23.7882,23.8001,23.7908,23.8125,23.7878,23.8156,23.7766,23.7742,23.8216,23.8313,23.8122,23.7376
-47.1266,0.998072,0.139447,2,3,0,47.9247,0.442894,-0.505613,0.442894,-0.505613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25888e+07,1.36974e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.7681,23.7376,23.769,23.7646,23.871,23.8055,23.8684,23.844,23.7864,23.8125,23.8664,23.7911,23.7346,23.8072,23.8046,23.7877,23.7927,23.7817,23.7808,23.7494,23.7811,23.8172,23.7894,23.7841,23.7957,23.7861,23.8074,23.7823,23.8095,23.77,23.7668,23.8134,23.8222,23.8015,23.7253
-47.6536,0.954575,0.139447,2,7,0,47.86,0.450721,-0.502447,0.450721,-0.502447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25956e+07,1.36988e+06,57571.6,23.8144,23.7544,23.7794,23.7779,23.7786,23.7685,23.7381,23.7696,23.7652,23.8717,23.8063,23.8693,23.845,23.7874,23.8136,23.8676,23.7925,23.7361,23.8088,23.8063,23.7896,23.7947,23.7839,23.7831,23.7519,23.7838,23.8201,23.7926,23.7875,23.7994,23.79,23.8117,23.7869,23.8146,23.7755,23.773,23.8202,23.8298,23.8103,23.7354
-47.2365,0.999295,0.139447,3,15,0,47.8679,0.471201,-0.555793,0.471201,-0.555793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25854e+07,1.36967e+06,57571.6,23.814,23.754,23.7787,23.7771,23.7777,23.7674,23.7368,23.7681,23.7636,23.8699,23.8043,23.8671,23.8427,23.7849,23.8109,23.8647,23.7894,23.7328,23.8053,23.8026,23.7856,23.7906,23.7796,23.7786,23.7471,23.7788,23.8149,23.7872,23.782,23.7937,23.7842,23.8057,23.7809,23.8086,23.7695,23.7673,23.8149,23.8252,23.8076,23.7352
-47.7051,0.932356,0.139447,2,3,0,48.0138,0.473458,-0.545811,0.473458,-0.545811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25914e+07,1.36979e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7678,23.7373,23.7687,23.7642,23.8707,23.8051,23.8681,23.8436,23.786,23.8121,23.866,23.7908,23.7342,23.8069,23.8043,23.7875,23.7926,23.7817,23.7808,23.7495,23.7814,23.8177,23.7901,23.7851,23.797,23.7877,23.8094,23.7849,23.8129,23.7741,23.7723,23.8202,23.8309,23.8139,23.7419
-47.0638,0.996828,0.139447,2,7,0,47.9576,0.463261,-0.549239,0.463261,-0.549239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25832e+07,1.36962e+06,57571.6,23.814,23.754,23.7787,23.7771,23.7776,23.7673,23.7367,23.768,23.7635,23.8698,23.8042,23.867,23.8425,23.7847,23.8107,23.8645,23.7891,23.7325,23.805,23.8023,23.7852,23.7901,23.7791,23.778,23.7465,23.7781,23.8141,23.7863,23.781,23.7926,23.7829,23.8043,23.7793,23.8067,23.7674,23.7647,23.8119,23.8216,23.803,23.7295
