# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.4085,0.86843,0.15157,3,15,0,48.7155,0.443608,-0.570213,0.443608,-0.570213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25613e+07,1.36916e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7764,23.7659,23.735,23.7661,23.7613,23.8674,23.8015,23.864,23.8393,23.7811,23.8069,23.8603,23.7845,23.7275,23.7996,23.7965,23.7789,23.7834,23.7718,23.7703,23.7381,23.7691,23.8044,23.7759,23.7699,23.7805,23.7701,23.7904,23.7643,23.7904,23.7498,23.7452,23.7905,23.7981,23.7759,23.6991
-47.0073,0.993503,0.15157,3,15,0,48.4904,0.460988,-0.560011,0.460988,-0.560011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25769e+07,1.36949e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7772,23.7669,23.7362,23.7674,23.7628,23.869,23.8033,23.866,23.8415,23.7836,23.8095,23.8632,23.7877,23.7309,23.8033,23.8005,23.7833,23.7881,23.7768,23.7757,23.744,23.7754,23.8113,23.7832,23.7778,23.7891,23.7792,23.8003,23.7751,23.8022,23.7626,23.7595,23.8063,23.8156,23.7964,23.7224
-48.2125,0.882161,0.15157,4,19,0,48.997,0.397296,-0.376418,0.397296,-0.376418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26071e+07,1.37012e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7702,23.74,23.7718,23.7677,23.8745,23.8092,23.8726,23.8484,23.7912,23.8176,23.8719,23.797,23.7408,23.8138,23.8116,23.795,23.8004,23.7899,23.7892,23.7582,23.7902,23.8267,23.7992,23.7942,23.806,23.7965,23.8179,23.7928,23.8199,23.7801,23.7761,23.8216,23.8286,23.8034,23.7213
-48.2459,0.999732,0.15157,2,7,0,48.6852,0.392209,-0.364183,0.392209,-0.364183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26076e+07,1.37014e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7402,23.7719,23.7678,23.8746,23.8094,23.8728,23.8486,23.7914,23.8178,23.8721,23.7973,23.7411,23.8141,23.8119,23.7954,23.8007,23.7902,23.7896,23.7585,23.7906,23.827,23.7995,23.7945,23.8063,23.7968,23.8182,23.793,23.82,23.7801,23.7759,23.8212,23.8279,23.8022,23.7193
-47.8921,1,0.15157,1,1,0,48.1892,0.388228,-0.367052,0.388228,-0.367052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26033e+07,1.37004e+06,57571.6,23.8148,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7674,23.8741,23.8089,23.8722,23.848,23.7907,23.8171,23.8713,23.7963,23.7401,23.8131,23.8107,23.7941,23.7994,23.7888,23.788,23.7569,23.7888,23.8251,23.7975,23.7923,23.804,23.7943,23.8155,23.7901,23.8168,23.7766,23.7721,23.817,23.8233,23.7967,23.7131
-48.8973,0.909917,0.15157,2,3,0,48.9024,0.370148,-0.393447,0.370148,-0.393447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25789e+07,1.36953e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7684,23.7379,23.7693,23.7649,23.8713,23.8058,23.8687,23.8443,23.7866,23.8127,23.8665,23.7911,23.7345,23.8069,23.8042,23.787,23.7918,23.7806,23.7793,23.7475,23.7787,23.8143,23.7859,23.78,23.7906,23.7801,23.8002,23.7736,23.7989,23.7573,23.7507,23.7936,23.7976,23.767,23.6798
-47.2436,0.985681,0.15157,4,23,0,49.3434,0.498116,-0.619507,0.498116,-0.619507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25717e+07,1.36938e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7764,23.7659,23.7351,23.7662,23.7614,23.8675,23.8017,23.8642,23.8396,23.7815,23.8074,23.8609,23.7852,23.7284,23.8006,23.7977,23.7804,23.7851,23.7737,23.7725,23.7408,23.7722,23.808,23.78,23.7746,23.786,23.7764,23.7977,23.7728,23.8005,23.7615,23.7596,23.8078,23.819,23.8038,23.7346
-47.0005,0.960586,0.15157,3,15,0,49.5752,0.444187,-0.520061,0.444187,-0.520061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25835e+07,1.36963e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7676,23.7371,23.7684,23.7639,23.8703,23.8047,23.8675,23.8431,23.7853,23.8114,23.8652,23.7898,23.7332,23.8057,23.803,23.7859,23.7909,23.7798,23.7787,23.7472,23.7787,23.8147,23.7868,23.7814,23.7928,23.783,23.8041,23.7788,23.8059,23.7662,23.7628,23.8092,23.8178,23.7969,23.7208
-47.0738,0.985396,0.15157,3,11,0,47.1238,0.454825,-0.53169,0.454825,-0.53169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25855e+07,1.36967e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7677,23.7371,23.7684,23.7639,23.8703,23.8047,23.8676,23.8431,23.7854,23.8115,23.8653,23.7899,23.7333,23.8059,23.8032,23.7862,23.7912,23.7802,23.7792,23.7477,23.7793,23.8154,23.7876,23.7823,23.7939,23.7842,23.8055,23.7805,23.8078,23.7685,23.7656,23.8125,23.8219,23.8024,23.7278
-47.6168,0.719976,0.15157,2,3,0,48.9967,0.452042,-0.570256,0.452042,-0.570256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25667e+07,1.36927e+06,57571.6,23.8137,23.7535,23.7781,23.7763,23.7767,23.7662,23.7354,23.7665,23.7618,23.8679,23.8021,23.8646,23.84,23.7819,23.8077,23.8612,23.7855,23.7286,23.8008,23.7978,23.7803,23.7849,23.7734,23.772,23.7401,23.7712,23.8067,23.7784,23.7726,23.7834,23.7732,23.7938,23.7681,23.7945,23.7544,23.7504,23.7963,23.8047,23.7838,23.7083
-47.2134,0.929394,0.15157,2,3,0,48.184,0.452482,-0.519831,0.452482,-0.519831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25892e+07,1.36975e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8053,23.8682,23.8438,23.7862,23.8123,23.8662,23.7909,23.7344,23.807,23.8044,23.7875,23.7925,23.7816,23.7806,23.7492,23.781,23.8171,23.7894,23.7842,23.7959,23.7863,23.8078,23.7828,23.8103,23.771,23.7682,23.8152,23.8246,23.805,23.7302
-47.2703,0.970465,0.15157,4,21,0,48.1938,0.416966,-0.479754,0.416966,-0.479754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25814e+07,1.36958e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7679,23.7373,23.7687,23.7642,23.8706,23.805,23.8679,23.8434,23.7857,23.8117,23.8656,23.7902,23.7335,23.806,23.8033,23.7862,23.7911,23.7799,23.7788,23.7471,23.7785,23.8144,23.7863,23.7807,23.7918,23.7817,23.8024,23.7767,23.803,23.7626,23.758,23.8032,23.8101,23.7858,23.7057
-49.6742,0.983163,0.15157,4,23,0,50.6874,0.320484,-0.146938,0.320484,-0.146938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26158e+07,1.37031e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7703,23.8773,23.8123,23.876,23.852,23.795,23.8216,23.8762,23.8015,23.7455,23.8188,23.8167,23.8004,23.8059,23.7955,23.7949,23.764,23.796,23.8324,23.8048,23.7997,23.8112,23.8013,23.8221,23.7962,23.8221,23.7809,23.7743,23.8168,23.8196,23.7851,23.6914
-49.9335,0.955905,0.15157,3,11,0,50.7571,0.329777,-0.160868,0.329777,-0.160868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26209e+07,1.37041e+06,57571.6,23.8155,23.756,23.7815,23.7806,23.7818,23.7723,23.7424,23.7745,23.7707,23.8778,23.8128,23.8765,23.8526,23.7958,23.8224,23.877,23.8024,23.7465,23.8199,23.8179,23.8017,23.8073,23.797,23.7966,23.7658,23.7979,23.8345,23.8071,23.8022,23.8139,23.8043,23.8254,23.7998,23.8261,23.7853,23.7794,23.8226,23.8262,23.7933,23.7013
-49.407,1,0.15157,2,3,0,49.9163,0.323095,-0.16802,0.323095,-0.16802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26119e+07,1.37023e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7717,23.7417,23.7737,23.7697,23.8767,23.8117,23.8753,23.8512,23.7942,23.8208,23.8752,23.8005,23.7444,23.8176,23.8155,23.7991,23.8045,23.794,23.7934,23.7623,23.7943,23.8306,23.8029,23.7976,23.809,23.7991,23.8198,23.7938,23.8195,23.7782,23.7716,23.814,23.8167,23.7823,23.6888
-47.5935,0.89249,0.15157,4,23,0,51.3448,0.385628,-0.385293,0.385628,-0.385293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25944e+07,1.36986e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7694,23.7391,23.7707,23.7664,23.873,23.8076,23.8708,23.8465,23.7891,23.8153,23.8694,23.7943,23.7379,23.8107,23.8082,23.7914,23.7965,23.7856,23.7847,23.7533,23.785,23.8211,23.7932,23.7878,23.7991,23.7891,23.8099,23.7842,23.8105,23.7699,23.7647,23.8091,23.8148,23.7873,23.703
-49.1771,0.665492,0.15157,2,3,0,49.5955,0.37455,-0.413756,0.37455,-0.413756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2575e+07,1.36945e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.768,23.7375,23.7688,23.7643,23.8707,23.8051,23.868,23.8435,23.7857,23.8117,23.8655,23.79,23.7333,23.8057,23.8029,23.7856,23.7904,23.779,23.7777,23.7458,23.7769,23.8124,23.784,23.7779,23.7885,23.7778,23.7978,23.7712,23.7964,23.7548,23.7481,23.791,23.795,23.7648,23.6781
-47.832,0.881043,0.15157,1,3,0,50.2077,0.393926,-0.380869,0.393926,-0.380869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26027e+07,1.37003e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7672,23.8739,23.8086,23.8719,23.8477,23.7904,23.8168,23.871,23.796,23.7398,23.8127,23.8104,23.7937,23.799,23.7884,23.7876,23.7565,23.7884,23.8247,23.7971,23.7919,23.8036,23.794,23.8152,23.7899,23.8167,23.7766,23.7723,23.8174,23.824,23.7981,23.7153
-47.0163,0.90581,0.15157,4,23,0,48.971,0.468801,-0.569018,0.468801,-0.569018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25778e+07,1.36951e+06,57571.6,23.8139,23.7537,23.7784,23.7767,23.7772,23.7668,23.7361,23.7674,23.7627,23.869,23.8033,23.866,23.8414,23.7835,23.8095,23.8631,23.7876,23.7309,23.8033,23.8005,23.7833,23.7881,23.7769,23.7758,23.7441,23.7756,23.8115,23.7835,23.7781,23.7895,23.7798,23.801,23.7759,23.8032,23.7638,23.7611,23.8083,23.8181,23.7998,23.7269
-48.0457,0.942839,0.15157,3,15,0,48.8798,0.519021,-0.675014,0.519021,-0.675014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25557e+07,1.36904e+06,57571.6,23.8131,23.7527,23.777,23.775,23.7751,23.7644,23.7333,23.7641,23.7591,23.8649,23.7989,23.8611,23.8363,23.7778,23.8035,23.8567,23.7807,23.7236,23.7955,23.7922,23.7746,23.7789,23.7672,23.7657,23.7336,23.7646,23.8001,23.7717,23.766,23.7771,23.7671,23.7881,23.7629,23.7904,23.7513,23.7494,23.7977,23.8094,23.7958,23.729
-47.5169,0.895245,0.15157,2,3,0,48.3665,0.517196,-0.651073,0.517196,-0.651073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25669e+07,1.36928e+06,57571.6,23.8134,23.7531,23.7775,23.7756,23.7759,23.7653,23.7343,23.7653,23.7605,23.8665,23.8005,23.863,23.8382,23.78,23.8058,23.8592,23.7835,23.7265,23.7986,23.7956,23.7782,23.7828,23.7714,23.7701,23.7382,23.7695,23.8053,23.7773,23.7718,23.7833,23.7736,23.795,23.7702,23.7981,23.7594,23.758,23.8067,23.8188,23.8055,23.7387
-47.5933,0.959302,0.15157,2,3,0,47.7137,0.514111,-0.655909,0.514111,-0.655909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25627e+07,1.36919e+06,57571.6,23.8133,23.753,23.7774,23.7754,23.7757,23.765,23.734,23.7649,23.76,23.866,23.8,23.8624,23.8376,23.7793,23.805,23.8584,23.7826,23.7255,23.7976,23.7945,23.777,23.7815,23.77,23.7686,23.7366,23.7678,23.8035,23.7753,23.7697,23.781,23.7712,23.7924,23.7674,23.795,23.7561,23.7544,23.8028,23.8145,23.8007,23.7334
-48.6226,0.810302,0.15157,2,7,0,50.9204,0.551095,-0.715178,0.551095,-0.715178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25509e+07,1.36894e+06,57571.6,23.8129,23.7524,23.7766,23.7744,23.7744,23.7636,23.7323,23.763,23.7579,23.8636,23.7974,23.8595,23.8346,23.776,23.8015,23.8546,23.7785,23.7213,23.7931,23.7897,23.7719,23.7763,23.7644,23.7629,23.7307,23.7617,23.7971,23.7688,23.7631,23.7743,23.7644,23.7857,23.7608,23.7887,23.7502,23.7493,23.7988,23.8121,23.8018,23.7389
-48.8379,0.98825,0.15157,2,7,0,49.269,0.561884,-0.726689,0.561884,-0.726689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25498e+07,1.36892e+06,57571.6,23.8128,23.7523,23.7764,23.7742,23.7742,23.7633,23.732,23.7627,23.7575,23.8632,23.797,23.859,23.8341,23.7755,23.801,23.854,23.7779,23.7206,23.7924,23.7891,23.7712,23.7755,23.7637,23.7621,23.7299,23.7609,23.7964,23.7681,23.7624,23.7736,23.7639,23.7852,23.7605,23.7885,23.7502,23.7497,23.7996,23.8134,23.8043,23.7427
