# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.2633,0.99334,0.480519,2,7,0,50.8465,0.272414,0.183997,0.272414,0.183997,3.26151e+07,1.37029e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.747,23.8203,23.8182,23.8018,23.8073,23.7969,23.7962,23.7651,23.797,23.8332,23.8054,23.8,23.811,23.8007,23.821,23.7943,23.8191,23.7768,23.7681,23.8084,23.8081,23.7669,23.6648
-50.141,0.306397,0.480519,2,3,0,53.4006,0.276332,-0.0333124,0.276332,-0.0333124,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.8,23.8054,23.7948,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8156,23.7732,23.7644,23.8046,23.8043,23.7631,23.6613
-50.141,0.646942,0.480519,1,3,0,52.1585,0.276332,-0.0333124,0.276332,-0.0333124,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.8,23.8054,23.7948,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8156,23.7732,23.7644,23.8046,23.8043,23.7631,23.6613
-50.2379,0.969358,0.480519,1,3,0,50.7552,0.274071,-0.118436,0.274071,-0.118436,3.2611e+07,1.3702e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.819,23.8169,23.8005,23.8059,23.7953,23.7946,23.7634,23.7952,23.8313,23.8034,23.7978,23.8088,23.7984,23.8185,23.7917,23.8164,23.7739,23.7651,23.8053,23.8048,23.7635,23.6614
-51.3569,0.918126,0.480519,2,7,0,51.7534,0.267749,-0.334437,0.267749,-0.334437,3.26335e+07,1.37068e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7771,23.7736,23.881,23.8163,23.8803,23.8566,23.8001,23.827,23.8819,23.8076,23.7519,23.8256,23.8238,23.8079,23.8137,23.8037,23.8034,23.7727,23.8051,23.8418,23.8144,23.8094,23.8211,23.8112,23.832,23.806,23.8314,23.7897,23.782,23.8229,23.8234,23.7832,23.6818
-51.471,1,0.480519,2,3,0,51.6772,0.264453,-0.353096,0.264453,-0.353096,3.26336e+07,1.37068e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7772,23.7737,23.8811,23.8164,23.8805,23.8567,23.8002,23.8271,23.882,23.8077,23.7521,23.8257,23.824,23.808,23.8139,23.8038,23.8035,23.7729,23.8052,23.8419,23.8145,23.8095,23.8211,23.8112,23.832,23.8059,23.8313,23.7895,23.7816,23.8224,23.8227,23.782,23.6801
-50.9471,0.972455,0.480519,2,3,0,51.8602,0.266581,-0.169843,0.266581,-0.169843,3.26066e+07,1.37011e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.8759,23.8519,23.7949,23.8215,23.8759,23.8011,23.745,23.8182,23.8159,23.7994,23.8047,23.794,23.7932,23.7619,23.7936,23.8295,23.8015,23.7957,23.8065,23.7959,23.8157,23.7887,23.8129,23.7701,23.7607,23.8003,23.7991,23.7563,23.6527
-50.3703,0.918061,0.480519,1,3,0,51.1853,0.272478,-0.129696,0.272478,-0.129696,3.26099e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7744,23.7706,23.8777,23.8126,23.8763,23.8523,23.7954,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.795,23.7943,23.7631,23.7948,23.8309,23.8029,23.7973,23.8083,23.7978,23.8178,23.791,23.8156,23.773,23.7641,23.8041,23.8035,23.7618,23.6595
-50.9742,0.954679,0.480519,2,7,0,51.8671,0.260145,-0.318817,0.260145,-0.318817,3.26214e+07,1.37042e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8147,23.8786,23.8547,23.798,23.8247,23.8795,23.805,23.7491,23.8225,23.8206,23.8043,23.8099,23.7996,23.7991,23.7681,23.8001,23.8364,23.8087,23.8033,23.8145,23.8043,23.8245,23.7979,23.8227,23.7803,23.7715,23.8114,23.8107,23.7683,23.6647
-50.9321,0.344226,0.480519,2,3,0,52.4613,0.269023,-0.109179,0.269023,-0.109179,3.26043e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7443,23.8174,23.8152,23.7986,23.8038,23.7931,23.7923,23.7609,23.7925,23.8284,23.8003,23.7945,23.8052,23.7946,23.8144,23.7873,23.8115,23.7687,23.7593,23.7988,23.7977,23.755,23.6516
-49.8131,0.950332,0.480519,2,5,0,51.1674,0.287335,-0.0111749,0.287335,-0.0111749,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7984,23.7676,23.7997,23.8362,23.8086,23.8034,23.8149,23.805,23.8256,23.7995,23.825,23.7833,23.7757,23.8171,23.8181,23.7796,23.6805
-49.9614,0.967165,0.480519,2,7,0,50.302,0.278282,0.122976,0.278282,0.122976,3.26162e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8772,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8075,23.7971,23.7965,23.7654,23.7974,23.8336,23.8059,23.8005,23.8117,23.8014,23.8218,23.7953,23.8203,23.7781,23.7698,23.8104,23.8106,23.7703,23.6693
-50.9569,0.859674,0.480519,2,7,0,51.9698,0.260454,0.316899,0.260454,0.316899,3.26214e+07,1.37042e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8795,23.8147,23.8786,23.8547,23.798,23.8247,23.8794,23.805,23.7491,23.8225,23.8205,23.8043,23.8099,23.7996,23.7991,23.7681,23.8001,23.8364,23.8087,23.8033,23.8145,23.8043,23.8245,23.7979,23.8227,23.7803,23.7715,23.8115,23.8108,23.7684,23.6649
-50.6949,0.792605,0.480519,2,3,0,51.1947,0.264802,0.279694,0.264802,0.279694,3.26197e+07,1.37039e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8543,23.7975,23.8242,23.8789,23.8044,23.7485,23.8219,23.8199,23.8036,23.8092,23.7988,23.7983,23.7673,23.7992,23.8355,23.8078,23.8024,23.8136,23.8033,23.8236,23.797,23.8218,23.7795,23.7707,23.8109,23.8103,23.7684,23.6655
-51.1742,0.948237,0.480519,1,3,0,51.3607,0.25877,0.281298,0.25877,0.281298,3.26128e+07,1.37024e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7713,23.8784,23.8135,23.8772,23.8533,23.7964,23.823,23.8776,23.803,23.747,23.8202,23.8181,23.8017,23.8071,23.7966,23.7959,23.7647,23.7965,23.8326,23.8046,23.799,23.8099,23.7994,23.8193,23.7923,23.8167,23.7739,23.7645,23.804,23.8026,23.7593,23.6548
-52.6666,0.387932,0.480519,3,7,0,52.7553,0.254329,0.433519,0.254329,0.433519,3.26411e+07,1.37084e+06,57571.6,23.8164,23.7573,23.7832,23.7826,23.7842,23.7751,23.7458,23.7782,23.7748,23.8824,23.8178,23.882,23.8584,23.8021,23.829,23.8841,23.81,23.7544,23.8282,23.8266,23.8108,23.8168,23.8069,23.8068,23.7763,23.8087,23.8456,23.8183,23.8135,23.8252,23.8155,23.8364,23.8104,23.8359,23.7942,23.7863,23.827,23.8271,23.7857,23.6827
-49.7946,0.813157,0.480519,2,5,0,52.9981,0.286872,-0.00543517,0.286872,-0.00543517,3.26217e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7716,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7995,23.8359,23.8083,23.8032,23.8146,23.8046,23.8253,23.7991,23.8245,23.7828,23.7752,23.8165,23.8175,23.7788,23.6796
-49.9548,0.985108,0.480519,2,3,0,49.9897,0.289667,-0.0278652,0.289667,-0.0278652,3.26252e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8544,23.7977,23.8245,23.8792,23.8048,23.7489,23.8224,23.8205,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8374,23.81,23.8049,23.8165,23.8066,23.8274,23.8015,23.8271,23.7856,23.7783,23.8199,23.8213,23.7833,23.6847
-50.4471,0.92904,0.480519,2,7,0,51.292,0.290083,0.12612,0.290083,0.12612,3.26303e+07,1.37061e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.806,23.7502,23.8238,23.822,23.806,23.8118,23.8017,23.8014,23.7707,23.803,23.8398,23.8124,23.8075,23.8193,23.8095,23.8305,23.8047,23.8306,23.7893,23.7823,23.8242,23.8259,23.7884,23.6902
-50.2401,0.917416,0.480519,2,3,0,52.1378,0.288108,-0.125442,0.288108,-0.125442,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.8009,23.8006,23.7698,23.8021,23.8387,23.8113,23.8063,23.818,23.8082,23.8291,23.8031,23.8289,23.7874,23.7802,23.8219,23.8233,23.7853,23.6868
-50.0154,0.996509,0.480519,2,7,0,50.5795,0.289574,0.0582057,0.289574,0.0582057,3.26259e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.769,23.8012,23.8378,23.8103,23.8052,23.8169,23.807,23.8279,23.8019,23.8276,23.7861,23.7788,23.8204,23.8219,23.7839,23.6854
-50.5768,0.965168,0.480519,2,7,0,51.0263,0.267306,0.223023,0.267306,0.223023,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.7469,23.8201,23.8181,23.8017,23.8071,23.7966,23.796,23.7648,23.7967,23.8328,23.805,23.7994,23.8104,23.8,23.8201,23.7934,23.818,23.7755,23.7665,23.8065,23.8058,23.7637,23.6608
-50.5768,0.100118,0.480519,1,1,0,52.4688,0.267306,0.223023,0.267306,0.223023,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.7469,23.8201,23.8181,23.8017,23.8071,23.7966,23.796,23.7648,23.7967,23.8328,23.805,23.7994,23.8104,23.8,23.8201,23.7934,23.818,23.7755,23.7665,23.8065,23.8058,23.7637,23.6608
-50.5768,0.52914,0.480519,1,3,0,52.5928,0.267306,0.223023,0.267306,0.223023,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.7469,23.8201,23.8181,23.8017,23.8071,23.7966,23.796,23.7648,23.7967,23.8328,23.805,23.7994,23.8104,23.8,23.8201,23.7934,23.818,23.7755,23.7665,23.8065,23.8058,23.7637,23.6608
-50.2393,1,0.480519,2,3,0,50.6568,0.27714,0.206978,0.27714,0.206978,3.26234e+07,1.37047e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8793,23.8048,23.7489,23.8224,23.8205,23.8043,23.8099,23.7997,23.7992,23.7683,23.8005,23.8369,23.8093,23.8041,23.8155,23.8055,23.8261,23.7998,23.8251,23.7832,23.7752,23.8162,23.8166,23.7768,23.6762
-49.9064,0.693138,0.480519,3,7,0,51.4222,0.279988,0.115974,0.279988,0.115974,3.26177e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7713,23.8785,23.8136,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8012,23.8125,23.8023,23.8227,23.7963,23.8214,23.7794,23.7712,23.812,23.8123,23.7724,23.6718
-50.4487,0.711676,0.480519,1,3,0,52.2864,0.273549,-0.0476888,0.273549,-0.0476888,3.26067e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.8009,23.7448,23.8179,23.8157,23.7991,23.8045,23.7938,23.793,23.7617,23.7934,23.8294,23.8014,23.7957,23.8065,23.796,23.8159,23.789,23.8135,23.7708,23.7618,23.8016,23.801,23.7591,23.6567
-49.865,0.82874,0.480519,2,5,0,51.9656,0.283679,0.0979514,0.283679,0.0979514,3.26209e+07,1.37041e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.8039,23.748,23.8214,23.8195,23.8032,23.8089,23.7985,23.798,23.7671,23.7992,23.8356,23.808,23.8028,23.8142,23.8041,23.8247,23.7985,23.8238,23.782,23.7742,23.8153,23.816,23.7768,23.6771
-50.3815,0.920581,0.480519,2,3,0,51.4496,0.294159,0.0217345,0.294159,0.0217345,3.26303e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8219,23.8058,23.8116,23.8016,23.8013,23.7706,23.803,23.8397,23.8124,23.8075,23.8193,23.8096,23.8306,23.8049,23.8309,23.7897,23.7829,23.8249,23.8269,23.7899,23.6924
-50.647,0.439758,0.480519,2,7,0,53.506,0.265454,-0.263082,0.265454,-0.263082,3.26177e+07,1.37035e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8784,23.8039,23.7479,23.8213,23.8193,23.8029,23.8085,23.7981,23.7975,23.7664,23.7984,23.8346,23.8068,23.8014,23.8125,23.8022,23.8224,23.7957,23.8205,23.7781,23.7693,23.8093,23.8087,23.7667,23.6638
-50.0532,0.992526,0.480519,3,7,0,50.9121,0.277674,-0.16679,0.277674,-0.16679,3.26194e+07,1.37038e+06,57571.6,23.8158,23.7564,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8086,23.7982,23.7977,23.7667,23.7987,23.8351,23.8074,23.8021,23.8134,23.8032,23.8237,23.7973,23.8224,23.7804,23.7722,23.8129,23.8132,23.7731,23.6723
-51.5971,0.955329,0.480519,2,7,0,52.1426,0.250024,-0.384619,0.250024,-0.384619,3.26237e+07,1.37047e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7442,23.7765,23.7728,23.8801,23.8153,23.8793,23.8555,23.7988,23.8256,23.8804,23.8059,23.7501,23.8236,23.8216,23.8055,23.8111,23.8008,23.8003,23.7694,23.8014,23.8377,23.81,23.8046,23.8158,23.8055,23.8257,23.799,23.8236,23.7811,23.7719,23.8115,23.8102,23.7666,23.6614
-50.0477,0.972316,0.480519,3,15,0,52.1346,0.2782,-0.16617,0.2782,-0.16617,3.262e+07,1.37039e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7984,23.7979,23.7669,23.799,23.8353,23.8077,23.8024,23.8137,23.8036,23.824,23.7977,23.8228,23.7808,23.7727,23.8135,23.8139,23.7739,23.6732
-50.0572,0.995446,0.480519,2,3,0,50.1368,0.27625,-0.136835,0.27625,-0.136835,3.2615e+07,1.37029e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.7969,23.8331,23.8053,23.7999,23.811,23.8007,23.821,23.7944,23.8193,23.777,23.7685,23.809,23.8089,23.7682,23.6668
-49.7647,0.985267,0.480519,2,7,0,50.1921,0.284845,-0.0311997,0.284845,-0.0311997,3.26196e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8028,23.8084,23.798,23.7975,23.7666,23.7986,23.835,23.8074,23.8021,23.8135,23.8034,23.824,23.7977,23.823,23.7811,23.7733,23.8144,23.8152,23.7761,23.6764
-49.8361,0.981188,0.480519,1,3,0,49.9551,0.280596,-0.0298959,0.280596,-0.0298959,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8198,23.8177,23.8014,23.8069,23.7964,23.7958,23.7647,23.7966,23.8328,23.805,23.7996,23.8108,23.8005,23.8209,23.7943,23.8193,23.7772,23.7689,23.8095,23.8097,23.7696,23.6689
-50.48,0.81706,0.480519,1,3,0,52.0207,0.295048,0.0070746,0.295048,0.0070746,3.26312e+07,1.37063e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8804,23.806,23.7503,23.8239,23.8221,23.8061,23.8119,23.8019,23.8016,23.7709,23.8033,23.8401,23.8128,23.8079,23.8198,23.8101,23.8312,23.8055,23.8315,23.7904,23.7837,23.8258,23.8279,23.7911,23.6938
-50.2575,0.982863,0.480519,2,7,0,50.8809,0.291443,-0.0766305,0.291443,-0.0766305,3.26288e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8055,23.8112,23.8011,23.8008,23.7701,23.8024,23.8391,23.8117,23.8067,23.8185,23.8087,23.8297,23.8038,23.8297,23.7883,23.7813,23.8232,23.8249,23.7874,23.6894
-50.4322,0.981536,0.480519,3,7,0,50.7687,0.292602,-0.0843861,0.292602,-0.0843861,3.26305e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8238,23.822,23.806,23.8118,23.8017,23.8014,23.7707,23.8031,23.8398,23.8125,23.8076,23.8194,23.8097,23.8307,23.805,23.8309,23.7897,23.7828,23.8248,23.8267,23.7895,23.6918
-51.775,0.92033,0.480519,3,7,0,51.9445,0.266204,-0.0523203,0.266204,-0.0523203,3.25982e+07,1.36994e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7933,23.8197,23.874,23.7991,23.7429,23.8158,23.8134,23.7967,23.8019,23.791,23.79,23.7585,23.79,23.8257,23.7974,23.7914,23.8019,23.791,23.8106,23.7832,23.8071,23.764,23.754,23.7931,23.7914,23.7478,23.6435
-50.2441,0.745971,0.480519,2,3,0,52.5061,0.2783,-0.202945,0.2783,-0.202945,3.26242e+07,1.37048e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8794,23.8146,23.8785,23.8546,23.7979,23.8247,23.8794,23.805,23.7491,23.8226,23.8207,23.8045,23.8102,23.7999,23.7995,23.7686,23.8008,23.8373,23.8097,23.8045,23.816,23.806,23.8266,23.8004,23.8257,23.7839,23.7761,23.8171,23.8177,23.7781,23.6777
-49.7883,0.996252,0.480519,2,7,0,50.3189,0.281813,-0.00950387,0.281813,-0.00950387,3.26158e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7968,23.7962,23.7651,23.7971,23.8333,23.8056,23.8002,23.8114,23.8012,23.8216,23.7951,23.8202,23.7781,23.77,23.8107,23.8111,23.7712,23.6708
-50.044,0.992764,0.480519,3,7,0,50.1788,0.283099,-0.145336,0.283099,-0.145336,3.26237e+07,1.37047e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8791,23.8046,23.7488,23.8223,23.8203,23.8042,23.8098,23.7996,23.7991,23.7683,23.8004,23.8369,23.8094,23.8042,23.8157,23.8058,23.8264,23.8003,23.8257,23.784,23.7763,23.8175,23.8184,23.7794,23.6797
-49.9697,1,0.480519,1,1,0,50.036,0.282506,-0.134507,0.282506,-0.134507,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8218,23.8199,23.8037,23.8093,23.799,23.7985,23.7676,23.7998,23.8362,23.8086,23.8034,23.8148,23.8048,23.8254,23.7992,23.8245,23.7827,23.775,23.8161,23.8168,23.7776,23.6777
-49.9543,1,0.480519,2,3,0,50.031,0.278635,-0.127196,0.278635,-0.127196,3.2617e+07,1.37033e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8232,23.8778,23.8032,23.7472,23.8205,23.8185,23.8022,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8062,23.8009,23.8121,23.8019,23.8222,23.7958,23.8208,23.7787,23.7705,23.8111,23.8113,23.7711,23.6703
-49.9543,0.0446645,0.480519,1,1,0,53.9371,0.278635,-0.127196,0.278635,-0.127196,3.2617e+07,1.37033e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8232,23.8778,23.8032,23.7472,23.8205,23.8185,23.8022,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8062,23.8009,23.8121,23.8019,23.8222,23.7958,23.8208,23.7787,23.7705,23.8111,23.8113,23.7711,23.6703
-50.7121,0.934185,0.480519,2,7,0,51.219,0.2677,-0.290304,0.2677,-0.290304,3.2625e+07,1.3705e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8252,23.88,23.8055,23.7497,23.8232,23.8213,23.8052,23.8109,23.8006,23.8002,23.7693,23.8014,23.8379,23.8103,23.8051,23.8164,23.8064,23.8269,23.8005,23.8256,23.7835,23.7753,23.8158,23.8158,23.7748,23.6727
-50.2828,0.750753,0.480519,2,3,0,51.3159,0.277001,-0.213611,0.277001,-0.213611,3.26241e+07,1.37048e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8794,23.805,23.7491,23.8226,23.8207,23.8045,23.8102,23.7999,23.7995,23.7686,23.8008,23.8372,23.8097,23.8045,23.8159,23.8059,23.8265,23.8003,23.8255,23.7837,23.7758,23.8167,23.8172,23.7774,23.6768
-50.4179,0.916029,0.480519,1,3,0,50.8435,0.282711,-0.194394,0.282711,-0.194394,3.26283e+07,1.37057e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.75,23.8236,23.8217,23.8056,23.8114,23.8013,23.8009,23.7702,23.8024,23.8391,23.8116,23.8066,23.8182,23.8084,23.8292,23.8032,23.8288,23.7873,23.7799,23.8213,23.8224,23.7838,23.6844
